Employee_Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Previous_Year_Rating,Length_Of_Service,Awards_Won,Avg_Training_Score,Performance_Rating_Category
24048,Technology,Region_26,Masters & Above,Male,Other,1,51,4,18,No,79,Excellent
23824,Hr,Region_1,Masters & Above,Male,Other,1,31,4,4,No,49,Excellent
31367,Analytics,Region_7,Bachelors,Male,Other,2,39,3,13,No,85,Average
72741,Analytics,Region_22,Bachelors,Female,Other,1,26,5,3,No,82,Excellent
42569,Analytics,Region_23,Bachelors,Male,Sourcing,1,30,4,4,No,80,Excellent
30853,Operations,Region_21,Masters & Above,Female,Other,1,37,4,10,No,59,Excellent
4520,Legal,Region_2,Masters & Above,Male,Other,1,57,3,5,No,65,Average
56445,Analytics,Region_11,Bachelors,Male,Other,1,33,5,6,No,84,Excellent
67989,Finance,Region_4,Masters & Above,Female,Other,1,35,3,4,No,58,Average
56865,Procurement,Region_2,Bachelors,Male,Other,2,33,3,2,No,69,Average
20679,Finance,Region_29,Bachelors,Male,Other,1,30,3,3,No,60,Average
26313,Procurement,Region_22,Bachelors,Male,Other,2,26,1,4,No,72,Poor
14719,Analytics,Region_4,Masters & Above,Male,Other,1,35,5,7,No,85,Excellent
793,Hr,Region_2,Bachelors,Male,Other,1,41,5,3,No,51,Excellent
3624,Operations,Region_7,Bachelors,Female,Sourcing,1,39,5,4,No,60,Excellent
65359,Procurement,Region_4,Masters & Above,Male,Other,2,42,3,8,No,68,Average
75870,Sales & Marketing,Region_14,Bachelors,Female,Other,1,31,1,9,No,50,Poor
71321,Hr,Region_7,Bachelors,Male,Other,2,27,3,4,No,51,Average
17915,Sales & Marketing,Region_2,Masters & Above,Female,Sourcing,2,33,3,3,No,48,Average
26941,Operations,Region_22,Bachelors,Female,Other,1,53,1,19,No,61,Poor
55036,Operations,Region_13,Bachelors,Female,Referred,1,30,4,3,No,61,Excellent
34219,Operations,Region_19,Bachelors,Male,Other,1,31,3,6,No,64,Average
53615,Finance,Region_29,Masters & Above,Male,Other,1,34,4,7,No,60,Excellent
6797,Hr,Region_22,Bachelors,Male,Referred,1,26,3,2,No,51,Average
75142,Finance,Region_7,Bachelors,Male,Other,2,32,5,6,No,56,Excellent
56094,Procurement,Region_2,Bachelors,Female,Other,1,32,3,6,No,67,Average
11394,Finance,Region_2,Bachelors,Female,Other,1,26,4,2,No,58,Excellent
11226,Procurement,Region_2,Masters & Above,Male,Other,1,56,5,10,No,72,Excellent
17317,Technology,Region_4,Bachelors,Male,Sourcing,2,30,3,4,No,81,Average
68150,Operations,Region_28,Bachelors,Female,Sourcing,2,26,3,2,No,60,Average
41942,Operations,Region_16,Bachelors,Female,Other,1,28,5,4,No,60,Excellent
41754,Procurement,Region_2,Below Secondary,Female,Sourcing,1,20,3,2,No,71,Average
25065,Procurement,Region_7,Masters & Above,Female,Sourcing,1,46,3,3,No,68,Average
40383,Operations,Region_2,Bachelors,Male,Sourcing,1,33,2,5,No,56,Poor
29298,Procurement,Region_2,Bachelors,Female,Other,1,36,3,4,No,63,Average
59990,Sales & Marketing,Region_2,Bachelors,Male,Other,1,40,3,1,No,48,Average
19339,Procurement,Region_22,Bachelors,Male,Other,2,29,3,1,No,64,Average
4775,Analytics,Region_22,Bachelors,Male,Other,1,39,5,9,No,81,Excellent
28483,Procurement,Region_7,Bachelors,Male,Other,1,41,3,5,No,71,Average
29845,Sales & Marketing,Region_11,Masters & Above,Male,Other,1,32,5,8,No,46,Excellent
27173,Analytics,Region_25,Masters & Above,Male,Other,1,32,5,2,No,85,Excellent
46048,R&D,Region_22,Masters & Above,Male,Other,2,28,1,5,No,90,Poor
49052,Procurement,Region_4,Masters & Above,Male,Sourcing,2,40,3,7,No,65,Average
50277,Procurement,Region_13,Masters & Above,Male,Other,1,39,4,12,No,72,Excellent
75433,Operations,Region_27,Bachelors,Male,Other,1,51,3,6,No,53,Average
37282,Procurement,Region_2,Below Secondary,Male,Sourcing,1,22,5,2,No,68,Excellent
41299,Finance,Region_8,Bachelors,Male,Other,1,27,5,3,No,55,Excellent
71760,Procurement,Region_8,Bachelors,Male,Other,1,38,4,9,No,70,Excellent
41323,Analytics,Region_28,Masters & Above,Male,Other,1,35,1,8,No,83,Poor
40467,Technology,Region_31,Masters & Above,Male,Other,1,32,3,6,No,81,Average
14698,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,30,2,5,No,52,Poor
9545,Sales & Marketing,Region_19,Bachelors,Male,Sourcing,1,29,3,1,No,55,Average
68227,Sales & Marketing,Region_9,Bachelors,Male,Sourcing,1,30,4,2,No,48,Excellent
25239,Analytics,Region_31,Bachelors,Female,Other,1,30,4,4,No,84,Excellent
57181,R&D,Region_15,Bachelors,Male,Other,1,34,3,8,No,86,Average
57221,Sales & Marketing,Region_6,Bachelors,Male,Other,1,30,1,6,No,45,Poor
20284,Procurement,Region_2,Masters & Above,Male,Sourcing,1,49,2,9,No,71,Poor
546,Analytics,Region_22,Bachelors,Male,Other,5,29,3,6,No,86,Average
34882,Sales & Marketing,Region_31,Masters & Above,Male,Other,2,34,5,10,No,50,Excellent
27179,Sales & Marketing,Region_13,Masters & Above,Female,Sourcing,1,38,5,9,No,48,Excellent
77557,Analytics,Region_15,Masters & Above,Male,Sourcing,1,30,3,1,No,87,Average
55312,Procurement,Region_28,Masters & Above,Female,Sourcing,2,33,3,7,No,68,Average
7806,Finance,Region_2,Bachelors,Female,Sourcing,1,27,4,3,No,64,Excellent
6055,Procurement,Region_5,Bachelors,Female,Sourcing,2,29,4,4,No,72,Excellent
68084,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,51,1,5,No,48,Poor
28310,Finance,Region_22,Bachelors,Male,Sourcing,1,31,3,4,No,61,Average
7313,Operations,Region_4,Bachelors,Female,Other,1,38,5,8,No,58,Excellent
74381,Technology,Region_14,Bachelors,Female,Other,1,38,3,10,No,79,Average
47696,Sales & Marketing,Region_13,Bachelors,Male,Sourcing,1,30,3,1,No,52,Average
31625,Sales & Marketing,Region_34,Bachelors,Male,Sourcing,1,28,3,1,No,54,Average
32259,Finance,Region_13,Bachelors,Female,Sourcing,1,28,4,5,No,61,Excellent
41487,Hr,Region_2,Bachelors,Male,Other,1,39,4,3,No,45,Excellent
17164,Analytics,Region_32,Bachelors,Male,Other,2,30,5,3,No,85,Excellent
50024,Operations,Region_16,Bachelors,Male,Other,1,42,3,5,No,60,Average
61049,R&D,Region_2,Masters & Above,Male,Other,1,48,3,7,No,82,Average
23024,Operations,Region_2,Bachelors,Male,Other,1,50,4,19,No,60,Excellent
72166,Analytics,Region_2,Masters & Above,Male,Sourcing,1,49,2,7,No,85,Poor
57284,Legal,Region_4,Masters & Above,Male,Sourcing,1,34,3,4,No,62,Average
74553,Sales & Marketing,Region_13,Bachelors,Male,Other,1,54,3,17,No,54,Average
2900,Hr,Region_6,Bachelors,Male,Other,1,26,4,2,No,50,Excellent
28376,Operations,Region_22,Bachelors,Female,Other,1,28,3,1,No,60,Average
38335,Sales & Marketing,Region_11,Bachelors,Female,Other,1,29,5,3,No,50,Excellent
40047,Procurement,Region_31,Bachelors,Male,Sourcing,2,27,3,1,No,72,Average
55095,Procurement,Region_2,Bachelors,Male,Other,2,35,3,5,No,65,Average
67738,Sales & Marketing,Region_27,Bachelors,Male,Other,1,32,5,3,No,49,Excellent
61699,Sales & Marketing,Region_11,Masters & Above,Male,Other,1,40,1,4,No,52,Poor
47998,Technology,Region_7,Masters & Above,Female,Sourcing,1,43,3,15,No,80,Average
52794,Sales & Marketing,Region_4,Masters & Above,Male,Other,2,45,1,4,No,51,Poor
55987,Sales & Marketing,Region_31,Bachelors,Male,Other,2,36,3,2,No,50,Average
43759,Hr,Region_2,Bachelors,Male,Other,2,30,1,5,No,49,Poor
78243,Procurement,Region_22,Masters & Above,Male,Other,1,32,3,2,No,87,Average
69262,Operations,Region_14,Bachelors,Male,Other,1,40,3,5,No,63,Average
76337,Technology,Region_23,Bachelors,Male,Other,1,32,5,6,No,85,Excellent
69749,Technology,Region_26,Below Secondary,Male,Sourcing,1,24,3,1,No,76,Average
7232,Sales & Marketing,Region_11,Bachelors,Male,Other,1,32,5,2,No,48,Excellent
63995,Operations,Region_25,Bachelors,Male,Sourcing,1,26,3,1,No,59,Average
38792,Operations,Region_13,Masters & Above,Female,Other,1,51,3,8,No,59,Average
58571,Analytics,Region_2,Masters & Above,Male,Other,4,30,4,4,No,84,Excellent
75341,Procurement,Region_26,Bachelors,Male,Other,2,28,3,5,No,71,Average
41455,Sales & Marketing,Region_4,Masters & Above,Male,Sourcing,1,31,2,10,No,52,Poor
32033,Sales & Marketing,Region_6,Bachelors,Male,Sourcing,1,27,3,1,No,50,Average
53763,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,42,4,3,No,65,Excellent
29297,Operations,Region_3,Bachelors,Male,Other,1,30,3,4,No,61,Average
46808,Legal,Region_26,Bachelors,Male,Other,1,30,1,2,No,59,Poor
59763,Sales & Marketing,Region_7,Bachelors,Female,Other,1,31,3,10,No,52,Average
51464,Procurement,Region_26,Bachelors,Male,Sourcing,1,33,3,7,No,81,Average
13371,Technology,Region_24,Masters & Above,Female,Other,1,33,2,7,No,76,Poor
70322,Sales & Marketing,Region_29,Bachelors,Male,Other,1,34,5,5,No,50,Excellent
5277,Sales & Marketing,Region_2,Bachelors,Female,Other,1,38,4,12,No,52,Excellent
342,Operations,Region_2,Bachelors,Male,Other,1,24,5,1,No,64,Excellent
77794,Operations,Region_25,Below Secondary,Male,Sourcing,1,24,3,1,No,60,Average
59535,Procurement,Region_14,Bachelors,Female,Other,1,36,4,9,No,68,Excellent
56045,Hr,Region_22,Bachelors,Female,Sourcing,2,24,4,3,No,45,Excellent
6152,Operations,Region_26,Bachelors,Female,Sourcing,1,32,4,7,No,59,Excellent
21833,Operations,Region_23,Bachelors,Female,Sourcing,1,32,4,5,No,60,Excellent
50549,Procurement,Region_16,Masters & Above,Female,Sourcing,1,37,4,2,No,76,Excellent
46206,Analytics,Region_26,Bachelors,Male,Other,2,32,4,6,No,86,Excellent
12518,Operations,Region_18,Bachelors,Female,Sourcing,1,35,3,10,No,61,Average
36534,Technology,Region_15,Bachelors,Male,Sourcing,3,29,4,5,No,80,Excellent
14054,Procurement,Region_29,Bachelors,Male,Other,2,30,4,6,No,65,Excellent
26196,Procurement,Region_34,Bachelors,Male,Other,1,30,4,4,No,70,Excellent
7012,Technology,Region_4,Bachelors,Male,Other,1,33,3,6,No,82,Average
70712,Technology,Region_22,Bachelors,Male,Other,4,35,2,8,No,82,Poor
56821,Technology,Region_25,Bachelors,Female,Other,2,29,4,3,No,81,Excellent
14682,Operations,Region_4,Bachelors,Female,Other,1,26,5,4,No,63,Excellent
53066,Sales & Marketing,Region_12,Bachelors,Male,Sourcing,1,40,1,6,No,50,Poor
53587,Sales & Marketing,Region_7,Bachelors,Male,Referred,2,33,5,6,No,48,Excellent
61924,Procurement,Region_14,Masters & Above,Male,Other,1,36,2,7,No,65,Poor
33800,Analytics,Region_2,Bachelors,Male,Other,2,42,5,4,No,82,Excellent
87,Technology,Region_27,Bachelors,Male,Other,1,29,4,7,No,81,Excellent
9335,Sales & Marketing,Region_13,Masters & Above,Male,Sourcing,1,34,2,2,No,50,Poor
52548,Operations,Region_26,Bachelors,Female,Other,1,30,4,3,No,57,Excellent
13775,Hr,Region_31,Masters & Above,Female,Sourcing,1,36,5,7,No,48,Excellent
26436,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,2,37,1,4,No,43,Poor
52956,Legal,Region_31,Bachelors,Male,Other,1,34,5,7,No,62,Excellent
14738,Finance,Region_22,Bachelors,Male,Other,2,29,3,4,No,61,Average
60482,Finance,Region_2,Bachelors,Male,Sourcing,1,33,1,3,No,61,Poor
22250,Sales & Marketing,Region_4,Masters & Above,Female,Other,1,41,5,2,No,53,Excellent
12423,Sales & Marketing,Region_12,Bachelors,Male,Sourcing,1,26,1,2,No,52,Poor
51429,Technology,Region_2,Bachelors,Female,Other,1,44,1,15,No,79,Poor
2663,R&D,Region_27,Bachelors,Male,Sourcing,1,28,4,8,No,87,Excellent
27145,Sales & Marketing,Region_2,Bachelors,Male,Sourcing,1,52,3,3,No,59,Average
76633,Operations,Region_22,Bachelors,Female,Other,1,24,3,3,No,66,Average
41523,Technology,Region_27,Bachelors,Male,Sourcing,1,23,3,2,No,80,Average
10596,Analytics,Region_32,Bachelors,Male,Other,1,41,3,6,No,82,Average
148,Sales & Marketing,Region_6,Bachelors,Female,Other,1,35,2,7,Yes,47,Poor
25203,Sales & Marketing,Region_29,Bachelors,Male,Sourcing,1,33,3,7,No,52,Average
7730,Operations,Region_15,Bachelors,Male,Other,1,34,1,9,No,60,Poor
69787,Sales & Marketing,Region_5,Bachelors,Male,Sourcing,1,32,2,6,No,47,Poor
40496,Sales & Marketing,Region_15,Bachelors,Female,Other,1,31,3,5,No,45,Average
18792,Operations,Region_2,Bachelors,Male,Other,1,40,4,13,No,59,Excellent
24050,Sales & Marketing,Region_22,Bachelors,Male,Sourcing,1,28,5,3,No,49,Excellent
30993,Sales & Marketing,Region_14,Bachelors,Male,Other,1,40,4,3,No,51,Excellent
37874,Sales & Marketing,Region_7,Masters & Above,Male,Other,1,44,1,6,No,50,Poor
9284,Hr,Region_22,Bachelors,Male,Referred,1,26,5,2,No,49,Excellent
30302,Operations,Region_2,Masters & Above,Male,Other,1,32,3,2,No,62,Average
3502,Technology,Region_23,Masters & Above,Male,Other,1,53,3,6,Yes,91,Average
75953,Technology,Region_7,Bachelors,Female,Other,1,38,4,5,No,81,Excellent
37771,Sales & Marketing,Region_22,Masters & Above,Female,Sourcing,1,30,1,5,No,49,Poor
15000,Legal,Region_22,Bachelors,Female,Other,1,26,3,1,No,62,Average
53362,Sales & Marketing,Region_29,Bachelors,Male,Other,1,28,5,7,No,47,Excellent
62498,Legal,Region_2,Bachelors,Male,Sourcing,1,26,4,3,No,55,Excellent
67732,Procurement,Region_24,Bachelors,Male,Other,1,30,3,1,No,68,Average
518,Technology,Region_23,Bachelors,Female,Sourcing,2,32,5,4,No,79,Excellent
36790,Procurement,Region_13,Bachelors,Female,Sourcing,1,29,5,4,No,73,Excellent
67520,Sales & Marketing,Region_29,Bachelors,Male,Other,1,28,2,2,No,49,Poor
65510,Technology,Region_2,Masters & Above,Female,Sourcing,1,56,4,13,No,81,Excellent
62570,Sales & Marketing,Region_26,Bachelors,Male,Sourcing,1,49,3,8,No,49,Average
14150,Operations,Region_2,Bachelors,Male,Sourcing,1,39,3,8,No,58,Average
25067,Analytics,Region_31,Masters & Above,Male,Sourcing,2,37,4,11,No,84,Excellent
45057,Technology,Region_22,Bachelors,Male,Referred,2,26,3,5,No,81,Average
52382,Technology,Region_2,Bachelors,Male,Other,1,35,1,8,No,82,Poor
71103,Operations,Region_4,Masters & Above,Male,Sourcing,1,52,5,10,No,61,Excellent
27970,Operations,Region_7,Bachelors,Male,Other,1,36,3,7,No,64,Average
42644,Operations,Region_2,Bachelors,Male,Other,1,28,3,6,No,59,Average
60296,Sales & Marketing,Region_1,Bachelors,Male,Other,2,25,3,1,No,49,Average
11189,Operations,Region_2,Masters & Above,Male,Other,1,43,4,7,No,60,Excellent
6467,Technology,Region_2,Bachelors,Male,Referred,1,30,5,5,No,77,Excellent
38436,Sales & Marketing,Region_22,Masters & Above,Male,Sourcing,1,35,5,9,No,52,Excellent
14655,Procurement,Region_22,Masters & Above,Male,Other,1,46,3,11,Yes,71,Average
33809,Technology,Region_4,Masters & Above,Female,Other,1,34,2,2,No,78,Poor
42079,Sales & Marketing,Region_5,Bachelors,Male,Sourcing,1,28,3,4,No,46,Average
35909,Sales & Marketing,Region_27,Bachelors,Male,Other,1,32,1,4,No,49,Poor
55175,Operations,Region_22,Masters & Above,Male,Other,1,48,5,21,No,63,Excellent
5535,Sales & Marketing,Region_2,Bachelors,Female,Other,1,42,2,5,No,51,Poor
13678,Hr,Region_2,Bachelors,Female,Other,1,31,5,7,No,50,Excellent
35102,Sales & Marketing,Region_32,Bachelors,Male,Other,1,31,3,5,No,53,Average
50941,Operations,Region_15,Bachelors,Male,Other,1,48,5,17,No,60,Excellent
25410,Procurement,Region_7,Bachelors,Male,Sourcing,1,35,3,7,No,72,Average
32270,Sales & Marketing,Region_31,Bachelors,Female,Other,1,26,1,2,No,51,Poor
50745,Analytics,Region_7,Bachelors,Male,Sourcing,3,45,3,9,No,82,Average
41554,Technology,Region_8,Masters & Above,Female,Other,1,34,5,5,No,78,Excellent
55807,Procurement,Region_26,Bachelors,Female,Other,1,37,3,7,No,70,Average
14088,Sales & Marketing,Region_4,Masters & Above,Male,Other,1,42,5,12,No,47,Excellent
27430,Sales & Marketing,Region_7,Bachelors,Female,Sourcing,1,30,4,5,No,46,Excellent
41469,Procurement,Region_8,Masters & Above,Female,Sourcing,1,39,5,13,No,70,Excellent
77240,Sales & Marketing,Region_13,Bachelors,Female,Other,1,30,3,4,No,44,Average
26924,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,29,2,4,No,44,Poor
65027,Procurement,Region_24,Masters & Above,Male,Other,2,32,3,7,No,71,Average
41335,Sales & Marketing,Region_19,Bachelors,Male,Sourcing,1,36,5,4,No,52,Excellent
73245,Sales & Marketing,Region_6,Bachelors,Male,Sourcing,1,59,1,29,No,49,Poor
72016,Sales & Marketing,Region_7,Bachelors,Male,Other,2,34,5,3,No,49,Excellent
5052,Analytics,Region_28,Bachelors,Male,Sourcing,1,30,3,1,No,86,Average
54588,Hr,Region_2,Bachelors,Female,Referred,1,32,4,5,No,50,Excellent
47312,Operations,Region_13,Bachelors,Male,Other,1,38,4,7,No,65,Excellent
70263,Legal,Region_26,Bachelors,Male,Sourcing,1,31,5,6,No,57,Excellent
69700,Hr,Region_2,Bachelors,Female,Other,1,55,3,24,No,50,Average
63674,Procurement,Region_14,Masters & Above,Female,Other,1,35,5,6,No,75,Excellent
54354,Sales & Marketing,Region_22,Bachelors,Male,Other,2,31,4,5,No,51,Excellent
29624,Sales & Marketing,Region_15,Bachelors,Male,Other,1,36,3,10,No,52,Average
60001,Sales & Marketing,Region_7,Masters & Above,Male,Other,1,44,5,13,No,46,Excellent
73147,Operations,Region_7,Bachelors,Female,Sourcing,2,26,5,2,No,58,Excellent
49464,Operations,Region_7,Masters & Above,Male,Other,1,36,3,10,No,58,Average
59562,Analytics,Region_7,Bachelors,Male,Sourcing,2,41,5,5,No,79,Excellent
49981,Sales & Marketing,Region_22,Bachelors,Female,Sourcing,1,25,3,2,No,51,Average
50306,Hr,Region_2,Bachelors,Female,Other,1,59,3,7,No,48,Average
51775,Operations,Region_29,Bachelors,Male,Sourcing,1,32,3,5,No,58,Average
22390,Procurement,Region_28,Masters & Above,Male,Other,1,31,1,4,No,70,Poor
8275,Procurement,Region_2,Below Secondary,Female,Sourcing,1,24,3,2,Yes,67,Average
59640,Operations,Region_15,Bachelors,Female,Sourcing,1,37,4,10,No,59,Excellent
14619,Operations,Region_7,Bachelors,Male,Other,2,39,5,2,No,58,Excellent
42723,Sales & Marketing,Region_33,Bachelors,Male,Sourcing,3,33,1,6,No,50,Poor
64491,Operations,Region_7,Bachelors,Female,Sourcing,2,29,3,6,No,55,Average
27664,Hr,Region_2,Masters & Above,Male,Other,2,50,5,8,No,50,Excellent
4950,Analytics,Region_1,Masters & Above,Male,Sourcing,1,32,3,7,No,82,Average
13747,Analytics,Region_31,Bachelors,Male,Other,2,29,4,2,No,83,Excellent
24569,Sales & Marketing,Region_7,Masters & Above,Male,Sourcing,1,35,3,9,No,51,Average
30765,Operations,Region_7,Bachelors,Female,Sourcing,1,29,4,4,No,55,Excellent
23955,Technology,Region_2,Bachelors,Female,Other,1,28,4,3,No,78,Excellent
8924,Technology,Region_26,Bachelors,Male,Other,1,37,3,8,No,80,Average
77175,Operations,Region_16,Bachelors,Male,Sourcing,1,32,1,4,No,59,Poor
67691,Technology,Region_7,Masters & Above,Male,Other,1,40,3,7,No,77,Average
43680,Sales & Marketing,Region_24,Bachelors,Male,Other,2,30,1,8,No,53,Poor
13639,Analytics,Region_4,Masters & Above,Male,Other,2,33,5,7,No,89,Excellent
40845,Technology,Region_23,Masters & Above,Female,Other,4,34,2,9,No,78,Poor
75420,Technology,Region_7,Bachelors,Male,Sourcing,1,36,3,10,No,84,Average
43614,Operations,Region_29,Bachelors,Male,Other,2,32,3,5,No,60,Average
66850,Operations,Region_26,Bachelors,Female,Other,1,42,1,4,No,61,Poor
17154,Sales & Marketing,Region_2,Masters & Above,Male,Sourcing,1,50,4,19,No,50,Excellent
22554,Finance,Region_2,Bachelors,Female,Sourcing,1,40,5,3,No,63,Excellent
49062,Hr,Region_16,Bachelors,Female,Other,1,32,5,5,No,47,Excellent
61154,R&D,Region_22,Bachelors,Male,Other,1,28,3,1,No,83,Average
8590,Sales & Marketing,Region_27,Bachelors,Male,Other,1,29,3,7,No,52,Average
17742,Analytics,Region_15,Bachelors,Male,Sourcing,1,30,4,3,No,87,Excellent
67333,Hr,Region_13,Bachelors,Female,Other,1,26,4,2,No,53,Excellent
67198,Technology,Region_21,Bachelors,Male,Sourcing,1,29,1,2,No,77,Poor
27675,Analytics,Region_9,Bachelors,Male,Sourcing,1,27,3,1,No,86,Average
54768,Technology,Region_23,Bachelors,Male,Sourcing,1,28,4,5,Yes,87,Excellent
15760,Operations,Region_2,Bachelors,Female,Other,1,37,3,10,No,59,Average
55969,Sales & Marketing,Region_2,Bachelors,Male,Referred,1,38,5,9,No,49,Excellent
65701,Sales & Marketing,Region_11,Bachelors,Male,Other,1,36,3,7,No,49,Average
5317,Hr,Region_2,Bachelors,Male,Other,1,48,2,15,No,49,Poor
17371,Sales & Marketing,Region_2,Masters & Above,Male,Other,1,52,3,26,No,48,Average
62213,Sales & Marketing,Region_15,Bachelors,Male,Other,2,29,2,2,No,51,Poor
39165,Hr,Region_22,Masters & Above,Female,Sourcing,1,34,3,2,No,50,Average
7048,Operations,Region_19,Bachelors,Male,Other,1,36,1,2,No,59,Poor
56202,Sales & Marketing,Region_16,Bachelors,Male,Sourcing,1,46,2,4,No,49,Poor
48940,Hr,Region_2,Bachelors,Male,Other,1,22,3,2,No,47,Average
59025,Operations,Region_7,Bachelors,Male,Sourcing,2,30,5,3,No,57,Excellent
17949,Analytics,Region_22,Masters & Above,Male,Sourcing,1,34,2,5,No,81,Poor
34437,Analytics,Region_26,Bachelors,Male,Sourcing,1,27,3,1,No,87,Average
67101,Operations,Region_4,Masters & Above,Male,Other,1,52,4,2,No,53,Excellent
74094,Operations,Region_19,Masters & Above,Male,Sourcing,1,35,3,9,No,57,Average
55944,Technology,Region_22,Bachelors,Male,Other,1,29,4,4,No,80,Excellent
59139,Sales & Marketing,Region_7,Bachelors,Male,Sourcing,1,27,3,1,No,52,Average
68611,Operations,Region_2,Masters & Above,Male,Other,1,33,5,3,No,61,Excellent
